num_os;cod_inst;tipo_inst;situacao;condicao;data_med;valor;unidade
130359;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;12/04/2017 09:00;;
130359;nvl_agua_04;medidor de nivel de agua;Realizada;;12/04/2017 09:00;927,39300;m
130359;nvl_agua_05;medidor de nivel de agua;Realizada;;12/04/2017 09:00;925,802;m
130359;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;12/04/2017 09:00;;
130359;nvl_agua_07;medidor de nivel de agua;Realizada;;12/04/2017 09:00;916,285;m
130359;piez_02;piezometro;Realizada;;12/04/2017 09:00;916,22;m
130359;piez_05;piezometro;Realizada;;12/04/2017 09:00;938,186;m
130359;piez_06;piezometro;Realizada;;12/04/2017 09:00;926,415;m
130359;piez_07;piezometro;Realizada;;12/04/2017 09:00;927,594;m
130359;piez_08;piezometro;Realizada;;12/04/2017 09:00;918,426;m
130359;piez_09;piezometro;Realizada;SECO;12/04/2017 09:00;;
130359;piez_10;piezometro;Realizada;SECO;12/04/2017 09:00;;
130359;piez_11;piezometro;Realizada;;12/04/2017 09:00;919,761;m
130359;piez_13;piezometro;Realizada;SECO;12/04/2017 09:00;;
130359;piez_14;piezometro;Realizada;;12/04/2017 09:00;924,361;m
130359;piez_15;piezometro;Realizada;;12/04/2017 09:00;941,577;m
130359;piez_18;piezometro;Realizada;SECO;12/04/2017 09:00;;
130359;piez_19;piezometro;Realizada;;12/04/2017 09:00;959,134;m
130359;piez_20;piezometro;Realizada;;12/04/2017 09:00;962,76200;m
130359;piez_21;piezometro;Realizada;;12/04/2017 09:00;920,206;m
130359;piez_22;piezometro;Realizada;;12/04/2017 09:00;917,02;m
130359;piez_23;piezometro;Realizada;;12/04/2017 09:00;916,48700;m
130359;piez_24;piezometro;Realizada;;12/04/2017 09:00;933,48700;m
130359;piez_25;piezometro;Realizada;;12/04/2017 09:00;923,278;m
130359;piez_26;piezometro;Realizada;;12/04/2017 09:00;916,906;m
130359;piez_27;piezometro;Realizada;SECO;12/04/2017 09:00;;
130359;piez_28;piezometro;Realizada;;12/04/2017 09:00;924,887;m
130359;piez_29;piezometro;Realizada;;12/04/2017 09:00;916,324;m
130359;vazao_01;medidor de vazao;Realizada;;12/04/2017 09:00;0,22859;LPS
130359;vazao_02;medidor de vazao;Realizada;;12/04/2017 09:00;2,57754;LPS
130359;vazao_03;medidor de vazao;Realizada;;12/04/2017 09:00;0,46522;LPS
130359;regua;regua do reservatorio;Realizada;;12/04/2017 09:00;960,55;m
131960;nvl_agua_01;medidor de nivel de agua;Realizada;;10/05/2017 00:00;928,892;m
131960;nvl_agua_02;medidor de nivel de agua;Realizada;;10/05/2017 00:00;929,523;m
131960;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;10/05/2017 00:00;;
131960;nvl_agua_04;medidor de nivel de agua;Realizada;;10/05/2017 00:00;927,183;m
131960;nvl_agua_05;medidor de nivel de agua;Realizada;;10/05/2017 00:00;925,792;m
131960;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;10/05/2017 00:00;;
131960;nvl_agua_07;medidor de nivel de agua;Realizada;;10/05/2017 00:00;916,505;m
131960;piez_02;piezometro;Realizada;;10/05/2017 00:00;916,45;m
131960;piez_05;piezometro;Realizada;;10/05/2017 00:00;938,156;m
131960;piez_06;piezometro;Realizada;;10/05/2017 00:00;926,365;m
131960;piez_07;piezometro;Realizada;;10/05/2017 00:00;927,494;m
131960;piez_08;piezometro;Realizada;;10/05/2017 00:00;918,386;m
131960;piez_09;piezometro;Realizada;SECO;10/05/2017 00:00;;
131960;piez_10;piezometro;Realizada;SECO;10/05/2017 00:00;;
131960;piez_11;piezometro;Realizada;;10/05/2017 00:00;919,581;m
131960;piez_12;piezometro;Realizada;SECO;10/05/2017 00:00;;
131960;piez_13;piezometro;Realizada;SECO;10/05/2017 00:00;;
131960;piez_14;piezometro;Realizada;;10/05/2017 00:00;924,311;m
131960;piez_15;piezometro;Realizada;;10/05/2017 00:00;941,577;m
131960;piez_18;piezometro;Realizada;SECO;10/05/2017 00:00;;
131960;piez_19;piezometro;Realizada;;10/05/2017 00:00;958,73400;m
131960;piez_20;piezometro;Não Realizada;;10/05/2017 00:00;;
131960;piez_21;piezometro;Realizada;;10/05/2017 00:00;920,29600;m
131960;piez_22;piezometro;Realizada;;10/05/2017 00:00;917,23;m
131960;piez_23;piezometro;Realizada;;10/05/2017 00:00;916,687;m
131960;piez_24;piezometro;Realizada;;10/05/2017 00:00;933,537;m
131960;piez_25;piezometro;Realizada;;10/05/2017 00:00;923,328;m
131960;piez_26;piezometro;Realizada;;10/05/2017 00:00;917,106;m
131960;piez_27;piezometro;Realizada;SECO;10/05/2017 00:00;;
131960;piez_28;piezometro;Realizada;;10/05/2017 00:00;924,707;m
131960;piez_29;piezometro;Realizada;;10/05/2017 00:00;916,51400;m
131960;vazao_01;medidor de vazao;Realizada;;10/05/2017 00:00;0,22859;LPS
131960;vazao_02;medidor de vazao;Realizada;;10/05/2017 00:00;2,57754;LPS
131960;vazao_03;medidor de vazao;Realizada;;10/05/2017 00:00;0,46522;LPS
131960;regua;regua do reservatorio;Realizada;;10/05/2017 00:00;960,56;m
133661;nvl_agua_01;medidor de nivel de agua;Realizada;;08/06/2017 00:00;929,032;m
133661;nvl_agua_02;medidor de nivel de agua;Realizada;;08/06/2017 00:00;929,58300;m
133661;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;08/06/2017 00:00;;
133661;nvl_agua_04;medidor de nivel de agua;Realizada;;08/06/2017 00:00;927,36300;m
133661;nvl_agua_05;medidor de nivel de agua;Realizada;;08/06/2017 00:00;925,862;m
133661;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;08/06/2017 00:00;;
133661;nvl_agua_07;medidor de nivel de agua;Realizada;;08/06/2017 00:00;916,585;m
133661;piez_02;piezometro;Realizada;;08/06/2017 00:00;916,5;m
133661;piez_05;piezometro;Realizada;;08/06/2017 00:00;938,066;m
133661;piez_08;piezometro;Realizada;;08/06/2017 00:00;918,516;m
133661;piez_09;piezometro;Realizada;SECO;08/06/2017 00:00;;
133661;piez_10;piezometro;Realizada;SECO;08/06/2017 00:00;;
133661;piez_11;piezometro;Realizada;;08/06/2017 00:00;919,551;m
133661;piez_12;piezometro;Realizada;SECO;08/06/2017 00:00;;
133661;piez_13;piezometro;Realizada;SECO;08/06/2017 00:00;;
133661;piez_14;piezometro;Realizada;;08/06/2017 00:00;924,29100;m
133661;piez_15;piezometro;Realizada;;08/06/2017 00:00;941,567;m
133661;piez_21;piezometro;Realizada;;08/06/2017 00:00;920,316;m
133661;piez_22;piezometro;Realizada;;08/06/2017 00:00;917,25;m
133661;piez_23;piezometro;Realizada;;08/06/2017 00:00;916,71700;m
133661;piez_24;piezometro;Realizada;;08/06/2017 00:00;933,527;m
133661;piez_25;piezometro;Realizada;;08/06/2017 00:00;923,34800;m
133661;piez_26;piezometro;Realizada;;08/06/2017 00:00;917,16600;m
133661;piez_27;piezometro;Realizada;SECO;08/06/2017 00:00;;
133661;piez_28;piezometro;Realizada;;08/06/2017 00:00;924,77700;m
133661;piez_29;piezometro;Realizada;;08/06/2017 00:00;916,59400;m
133661;regua;regua do reservatorio;Realizada;;08/06/2017 00:00;959,73;m
133661;piez_06;piezometro;Realizada;;20/06/2017 00:00;927,065;m
133661;piez_07;piezometro;Realizada;;20/06/2017 00:00;927,554;m
133661;piez_18;piezometro;Realizada;SECO;20/06/2017 00:00;;
133661;piez_19;piezometro;Realizada;;20/06/2017 00:00;958,754;m
133661;piez_20;piezometro;Realizada;SECO;20/06/2017 00:00;;
133661;vazao_01;medidor de vazao;Realizada;;20/06/2017 00:00;0,22859;LPS
133661;vazao_02;medidor de vazao;Realizada;;20/06/2017 00:00;2,57754;LPS
133661;vazao_03;medidor de vazao;Realizada;;20/06/2017 00:00;0,46522;LPS
134240;regua;regua do reservatorio;Realizada;;19/07/2017 13:12;958,1;m
134975;regua;regua do reservatorio;Realizada;;01/05/2017 08:00;960,54;m
134975;regua;regua do reservatorio;Realizada;;03/05/2017 08:00;960,55;m
134975;regua;regua do reservatorio;Realizada;;03/06/2017 08:00;959,8;m
134975;regua;regua do reservatorio;Realizada;;04/05/2017 08:00;960,57;m
134975;regua;regua do reservatorio;Realizada;;04/06/2017 08:00;959,75;m
134975;regua;regua do reservatorio;Realizada;;06/05/2017 08:00;960,55;m
134975;regua;regua do reservatorio;Realizada;;07/05/2017 08:00;960,5;m
134975;regua;regua do reservatorio;Realizada;;07/06/2017 08:00;959,7;m
134975;regua;regua do reservatorio;Realizada;;08/05/2017 08:00;960,55;m
134975;regua;regua do reservatorio;Realizada;;09/05/2017 08:00;960,55;m
134975;regua;regua do reservatorio;Realizada;;09/06/2017 08:00;959,7;m
134975;regua;regua do reservatorio;Realizada;;10/06/2017 08:00;959,7;m
134975;regua;regua do reservatorio;Realizada;;11/06/2017 08:00;959,7;m
134975;regua;regua do reservatorio;Realizada;;13/05/2017 08:00;960,5;m
134975;regua;regua do reservatorio;Realizada;;14/05/2017 08:00;960,5;m
134975;regua;regua do reservatorio;Realizada;;15/06/2017 08:00;959,4;m
134975;regua;regua do reservatorio;Realizada;;17/06/2017 08:00;959,25;m
134975;regua;regua do reservatorio;Realizada;;18/05/2017 08:00;960,45;m
134975;regua;regua do reservatorio;Realizada;;20/06/2017 08:00;959,15;m
134975;regua;regua do reservatorio;Realizada;;21/05/2017 08:00;960,37;m
134975;regua;regua do reservatorio;Realizada;;22/06/2017 08:00;959,15;m
134975;regua;regua do reservatorio;Realizada;;23/05/2017 08:00;960,35;m
134975;regua;regua do reservatorio;Realizada;;26/05/2017 08:00;960,15;m
134975;regua;regua do reservatorio;Realizada;;28/05/2017 08:00;960,1;m
135570;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;01/07/2017 00:00;;
135570;nvl_agua_01;medidor de nivel de agua;Realizada;;06/07/2017 00:00;928,952;m
135570;nvl_agua_02;medidor de nivel de agua;Realizada;;06/07/2017 00:00;929,57300;m
135570;nvl_agua_04;medidor de nivel de agua;Realizada;SECO;06/07/2017 00:00;;
135570;nvl_agua_05;medidor de nivel de agua;Realizada;;06/07/2017 00:00;925,892;m
135570;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;06/07/2017 00:00;;
135570;nvl_agua_07;medidor de nivel de agua;Realizada;;06/07/2017 00:00;916,485;m
135570;piez_02;piezometro;Realizada;;06/07/2017 00:00;916,43000;m
135570;piez_05;piezometro;Realizada;;06/07/2017 00:00;938,056;m
135570;piez_06;piezometro;Realizada;;06/07/2017 00:00;926,43500;m
135570;piez_07;piezometro;Realizada;;06/07/2017 00:00;927,594;m
135570;piez_08;piezometro;Realizada;;06/07/2017 00:00;918,276;m
135570;piez_09;piezometro;Realizada;SECO;06/07/2017 00:00;;
135570;piez_10;piezometro;Realizada;SECO;06/07/2017 00:00;;
135570;piez_11;piezometro;Realizada;;06/07/2017 00:00;919,451;m
135570;piez_12;piezometro;Realizada;SECO;06/07/2017 00:00;;
135570;piez_13;piezometro;Realizada;SECO;06/07/2017 00:00;;
135570;piez_14;piezometro;Realizada;;06/07/2017 00:00;924,191;m
135570;piez_15;piezometro;Realizada;;06/07/2017 00:00;941,567;m
135570;piez_18;piezometro;Realizada;SECO;06/07/2017 00:00;;
135570;piez_19;piezometro;Realizada;;06/07/2017 00:00;958,794;m
135570;piez_20;piezometro;Realizada;;06/07/2017 00:00;962,072;m
135570;piez_21;piezometro;Realizada;;06/07/2017 00:00;920,29600;m
135570;piez_22;piezometro;Realizada;;06/07/2017 00:00;917,21;m
135570;piez_23;piezometro;Realizada;;06/07/2017 00:00;916,687;m
135570;piez_24;piezometro;Realizada;;06/07/2017 00:00;933,547;m
135570;piez_25;piezometro;Realizada;;06/07/2017 00:00;923,318;m
135570;piez_26;piezometro;Realizada;;06/07/2017 00:00;917,07600;m
135570;piez_27;piezometro;Realizada;SECO;06/07/2017 00:00;;
135570;piez_28;piezometro;Realizada;;06/07/2017 00:00;924,55700;m
135570;piez_29;piezometro;Realizada;;06/07/2017 00:00;915,88400;m
135570;vazao_01;medidor de vazao;Realizada;;06/07/2017 00:00;0,22859;LPS
135570;vazao_02;medidor de vazao;Realizada;;06/07/2017 00:00;2,57754;LPS
135570;vazao_03;medidor de vazao;Realizada;;06/07/2017 00:00;0,46522;LPS
135570;regua;regua do reservatorio;Realizada;;06/07/2017 00:00;958,82;m
137350;nvl_agua_01;medidor de nivel de agua;Realizada;;04/08/2017 00:00;929,222;m
137350;nvl_agua_02;medidor de nivel de agua;Realizada;;04/08/2017 00:00;929,72300;m
137350;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;04/08/2017 00:00;;
137350;nvl_agua_04;medidor de nivel de agua;Realizada;SECO;04/08/2017 00:00;;
137350;nvl_agua_05;medidor de nivel de agua;Realizada;;04/08/2017 00:00;925,822;m
137350;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;04/08/2017 00:00;;
137350;nvl_agua_07;medidor de nivel de agua;Realizada;;04/08/2017 00:00;916,655;m
137350;piez_02;piezometro;Realizada;;04/08/2017 00:00;916,57;m
137350;piez_05;piezometro;Realizada;;04/08/2017 00:00;938,126;m
137350;piez_06;piezometro;Realizada;;04/08/2017 00:00;927,115;m
137350;piez_07;piezometro;Realizada;;04/08/2017 00:00;927,69400;m
137350;piez_08;piezometro;Realizada;;04/08/2017 00:00;918,236;m
137350;piez_09;piezometro;Realizada;SECO;04/08/2017 00:00;;
137350;piez_10;piezometro;Realizada;SECO;04/08/2017 00:00;;
137350;piez_11;piezometro;Realizada;;04/08/2017 00:00;919,42100;m
137350;piez_12;piezometro;Realizada;SECO;04/08/2017 00:00;;
137350;piez_13;piezometro;Realizada;SECO;04/08/2017 00:00;;
137350;piez_14;piezometro;Realizada;;04/08/2017 00:00;924,151;m
137350;piez_15;piezometro;Realizada;;04/08/2017 00:00;941,567;m
137350;piez_18;piezometro;Realizada;SECO;04/08/2017 00:00;;
137350;piez_19;piezometro;Realizada;;04/08/2017 00:00;958,624;m
137350;piez_20;piezometro;Realizada;SECO;04/08/2017 00:00;;
137350;piez_21;piezometro;Realizada;;04/08/2017 00:00;920,326;m
137350;piez_22;piezometro;Realizada;;04/08/2017 00:00;917,33;m
137350;piez_23;piezometro;Realizada;;04/08/2017 00:00;916,817;m
137350;piez_24;piezometro;Realizada;;04/08/2017 00:00;933,517;m
137350;piez_25;piezometro;Realizada;;04/08/2017 00:00;923,34800;m
137350;piez_26;piezometro;Realizada;;04/08/2017 00:00;917,21600;m
137350;piez_27;piezometro;Realizada;SECO;04/08/2017 00:00;;
137350;piez_28;piezometro;Realizada;;04/08/2017 00:00;924,367;m
137350;piez_29;piezometro;Realizada;;04/08/2017 00:00;916,654;m
137350;vazao_01;medidor de vazao;Realizada;;04/08/2017 00:00;0,22859;LPS
137350;vazao_02;medidor de vazao;Realizada;;04/08/2017 00:00;2,57754;LPS
137350;vazao_03;medidor de vazao;Realizada;;04/08/2017 00:00;0,46522;LPS
137350;regua;regua do reservatorio;Realizada;;04/08/2017 00:00;957,14;m
138891;nvl_agua_01;medidor de nivel de agua;Realizada;;01/09/2017 00:00;929,13200;m
138891;nvl_agua_02;medidor de nivel de agua;Realizada;;01/09/2017 00:00;929,763;m
138891;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;01/09/2017 00:00;;
138891;nvl_agua_04;medidor de nivel de agua;Realizada;SECO;01/09/2017 00:00;;
138891;nvl_agua_05;medidor de nivel de agua;Realizada;;01/09/2017 00:00;925,50200;m
138891;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;01/09/2017 00:00;;
138891;nvl_agua_07;medidor de nivel de agua;Realizada;;01/09/2017 00:00;916,665;m
138891;piez_02;piezometro;Realizada;;01/09/2017 00:00;916,59;m
138891;piez_05;piezometro;Realizada;;01/09/2017 00:00;938,016;m
138891;piez_06;piezometro;Realizada;;01/09/2017 00:00;926,385;m
138891;piez_07;piezometro;Realizada;;01/09/2017 00:00;928,33400;m
138891;piez_08;piezometro;Realizada;;01/09/2017 00:00;918,066;m
138891;piez_09;piezometro;Realizada;SECO;01/09/2017 00:00;;
138891;piez_10;piezometro;Realizada;SECO;01/09/2017 00:00;;
138891;piez_11;piezometro;Realizada;;01/09/2017 00:00;919,351;m
138891;piez_12;piezometro;Realizada;SECO;01/09/2017 00:00;;
138891;piez_13;piezometro;Realizada;SECO;01/09/2017 00:00;;
138891;piez_14;piezometro;Realizada;;01/09/2017 00:00;924,061;m
138891;piez_15;piezometro;Realizada;;01/09/2017 00:00;941,567;m
138891;piez_18;piezometro;Realizada;SECO;01/09/2017 00:00;;
138891;piez_19;piezometro;Realizada;;01/09/2017 00:00;958,61400;m
138891;piez_20;piezometro;Realizada;SECO;01/09/2017 00:00;;
138891;piez_21;piezometro;Realizada;;01/09/2017 00:00;920,286;m
138891;piez_22;piezometro;Realizada;;01/09/2017 00:00;917,3;m
138891;piez_23;piezometro;Realizada;;01/09/2017 00:00;916,807;m
138891;piez_24;piezometro;Realizada;;01/09/2017 00:00;933,457;m
138891;piez_25;piezometro;Realizada;;01/09/2017 00:00;923,298;m
138891;piez_26;piezometro;Realizada;;01/09/2017 00:00;917,21600;m
138891;piez_27;piezometro;Realizada;SECO;01/09/2017 00:00;;
138891;piez_28;piezometro;Realizada;;01/09/2017 00:00;923,947;m
138891;piez_29;piezometro;Realizada;;01/09/2017 00:00;916,684;m
138891;vazao_01;medidor de vazao;Realizada;;01/09/2017 00:00;0,22859;LPS
138891;vazao_02;medidor de vazao;Não Realizada;;01/09/2017 00:00;;
138891;vazao_03;medidor de vazao;Realizada;;01/09/2017 00:00;0,46522;LPS
138891;regua;regua do reservatorio;Realizada;;01/09/2017 00:00;955,75;m
140538;nvl_agua_01;medidor de nivel de agua;Realizada;;04/10/2017 00:00;929,232;m
140538;nvl_agua_02;medidor de nivel de agua;Realizada;;04/10/2017 00:00;929,883;m
140538;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;04/10/2017 00:00;;
140538;nvl_agua_04;medidor de nivel de agua;Realizada;SECO;04/10/2017 00:00;;
140538;nvl_agua_05;medidor de nivel de agua;Realizada;;04/10/2017 00:00;925,332;m
140538;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;04/10/2017 00:00;;
140538;nvl_agua_07;medidor de nivel de agua;Realizada;;04/10/2017 00:00;916,735;m
140538;piez_02;piezometro;Realizada;;04/10/2017 00:00;916,79000;m
140538;piez_05;piezometro;Realizada;;04/10/2017 00:00;938,326;m
140538;piez_06;piezometro;Realizada;;04/10/2017 00:00;926,395;m
140538;piez_07;piezometro;Realizada;;04/10/2017 00:00;927,664;m
140538;piez_08;piezometro;Realizada;;04/10/2017 00:00;918,006;m
140538;piez_09;piezometro;Realizada;SECO;04/10/2017 00:00;;
140538;piez_10;piezometro;Realizada;SECO;04/10/2017 00:00;;
140538;piez_11;piezometro;Realizada;;04/10/2017 00:00;919,241;m
140538;piez_12;piezometro;Realizada;SECO;04/10/2017 00:00;;
140538;piez_13;piezometro;Realizada;SECO;04/10/2017 00:00;;
140538;piez_14;piezometro;Realizada;;04/10/2017 00:00;923,971;m
140538;piez_15;piezometro;Realizada;;04/10/2017 00:00;941,63700;m
140538;piez_18;piezometro;Realizada;SECO;04/10/2017 00:00;;
140538;piez_19;piezometro;Realizada;;04/10/2017 00:00;958,59400;m
140538;piez_20;piezometro;Realizada;SECO;04/10/2017 00:00;;
140538;piez_21;piezometro;Realizada;;04/10/2017 00:00;920,286;m
140538;piez_22;piezometro;Realizada;;04/10/2017 00:00;917,38;m
140538;piez_23;piezometro;Realizada;;04/10/2017 00:00;916,87700;m
140538;piez_24;piezometro;Realizada;;04/10/2017 00:00;933,37700;m
140538;piez_25;piezometro;Realizada;;04/10/2017 00:00;923,248;m
140538;piez_26;piezometro;Realizada;;04/10/2017 00:00;917,266;m
140538;piez_27;piezometro;Realizada;SECO;04/10/2017 00:00;;
140538;piez_28;piezometro;Realizada;;04/10/2017 00:00;923,53700;m
140538;piez_29;piezometro;Realizada;;04/10/2017 00:00;916,804;m
140538;vazao_01;medidor de vazao;Realizada;;04/10/2017 00:00;0,14571;LPS
140538;vazao_02;medidor de vazao;Não Realizada;;04/10/2017 00:00;;
140538;vazao_03;medidor de vazao;Realizada;;04/10/2017 00:00;0,46522;LPS
140538;regua;regua do reservatorio;Realizada;;04/10/2017 00:00;953,71;m
142135;nvl_agua_01;medidor de nivel de agua;Realizada;;09/11/2017 00:00;929,302;m
142135;nvl_agua_02;medidor de nivel de agua;Realizada;;09/11/2017 00:00;929,98300;m
142135;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;09/11/2017 00:00;;
142135;nvl_agua_04;medidor de nivel de agua;Realizada;SECO;09/11/2017 00:00;;
142135;nvl_agua_05;medidor de nivel de agua;Realizada;;09/11/2017 00:00;924,932;m
142135;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;09/11/2017 00:00;;
142135;nvl_agua_07;medidor de nivel de agua;Realizada;;09/11/2017 00:00;916,915;m
142135;piez_02;piezometro;Realizada;;09/11/2017 00:00;916,83;m
142135;piez_05;piezometro;Realizada;;09/11/2017 00:00;938,056;m
142135;piez_06;piezometro;Realizada;;09/11/2017 00:00;926,405;m
142135;piez_07;piezometro;Realizada;;09/11/2017 00:00;927,554;m
142135;piez_08;piezometro;Realizada;;09/11/2017 00:00;918,286;m
142135;piez_09;piezometro;Realizada;SECO;09/11/2017 00:00;;
142135;piez_10;piezometro;Realizada;SECO;09/11/2017 00:00;;
142135;piez_11;piezometro;Realizada;;09/11/2017 00:00;919,311;m
142135;piez_12;piezometro;Realizada;SECO;09/11/2017 00:00;;
142135;piez_13;piezometro;Realizada;SECO;09/11/2017 00:00;;
142135;piez_14;piezometro;Realizada;;09/11/2017 00:00;924,031;m
142135;piez_15;piezometro;Realizada;;09/11/2017 00:00;941,557;m
142135;piez_18;piezometro;Realizada;SECO;09/11/2017 00:00;;
142135;piez_19;piezometro;Realizada;;09/11/2017 00:00;958,784;m
142135;piez_20;piezometro;Realizada;SECO;09/11/2017 00:00;;
142135;piez_21;piezometro;Realizada;;09/11/2017 00:00;920,316;m
142135;piez_22;piezometro;Realizada;;09/11/2017 00:00;917,52;m
142135;piez_23;piezometro;Realizada;;09/11/2017 00:00;917,027;m
142135;piez_24;piezometro;Realizada;;09/11/2017 00:00;933,287;m
142135;piez_25;piezometro;Realizada;;09/11/2017 00:00;923,258;m
142135;piez_26;piezometro;Realizada;;09/11/2017 00:00;917,41600;m
142135;piez_27;piezometro;Realizada;SECO;09/11/2017 00:00;;
142135;piez_28;piezometro;Realizada;;09/11/2017 00:00;923,15700;m
142135;piez_29;piezometro;Realizada;;09/11/2017 00:00;916,89400;m
142135;vazao_01;medidor de vazao;Não Realizada;;09/11/2017 00:00;;
142135;vazao_02;medidor de vazao;Não Realizada;;09/11/2017 00:00;;
142135;vazao_03;medidor de vazao;Não Realizada;;09/11/2017 00:00;;
142135;regua;regua do reservatorio;Realizada;;09/11/2017 00:00;954,85;m
143224;regua;regua do reservatorio;Realizada;;02/11/2017 08:00;954,5;m
143224;regua;regua do reservatorio;Realizada;;03/11/2017 08:00;954,5;m
143224;regua;regua do reservatorio;Realizada;;04/11/2017 08:00;954,5;m
143224;regua;regua do reservatorio;Realizada;;05/10/2017 08:00;953,82;m
143224;regua;regua do reservatorio;Realizada;;05/11/2017 08:00;954,5;m
143224;regua;regua do reservatorio;Realizada;;06/11/2017 08:00;954,5;m
143224;regua;regua do reservatorio;Realizada;;07/11/2017 08:00;954,5;m
143224;regua;regua do reservatorio;Realizada;;08/10/2017 08:00;953,9;m
143224;regua;regua do reservatorio;Realizada;;08/11/2017 08:00;954,5;m
143224;regua;regua do reservatorio;Realizada;;09/10/2017 08:00;953,85;m
143224;regua;regua do reservatorio;Realizada;;10/11/2017 08:00;954,85;m
143224;regua;regua do reservatorio;Realizada;;11/10/2017 08:00;953,77;m
143224;regua;regua do reservatorio;Realizada;;11/11/2017 08:00;954,85;m
143224;regua;regua do reservatorio;Realizada;;12/11/2017 08:00;955,0;m
143224;regua;regua do reservatorio;Realizada;;13/11/2017 08:00;955,0;m
143224;regua;regua do reservatorio;Realizada;;14/11/2017 08:00;955,03;m
143224;regua;regua do reservatorio;Realizada;;15/11/2017 08:00;955,03;m
143224;regua;regua do reservatorio;Realizada;;16/10/2017 08:00;953,52;m
143224;regua;regua do reservatorio;Realizada;;16/11/2017 08:00;954,98;m
143224;regua;regua do reservatorio;Realizada;;17/11/2017 08:00;954,97;m
143224;regua;regua do reservatorio;Realizada;;18/11/2017 08:00;954,95;m
143224;regua;regua do reservatorio;Realizada;;19/10/2017 08:00;953,28;m
143224;regua;regua do reservatorio;Realizada;;19/11/2017 08:00;955,03;m
143224;regua;regua do reservatorio;Realizada;;20/11/2017 08:00;955,09;m
143224;regua;regua do reservatorio;Realizada;;21/11/2017 08:00;955,09;m
143224;regua;regua do reservatorio;Realizada;;22/11/2017 08:00;955,38;m
143224;regua;regua do reservatorio;Realizada;;23/10/2017 08:00;953,08;m
143224;regua;regua do reservatorio;Realizada;;23/11/2017 08:00;955,38;m
143224;regua;regua do reservatorio;Realizada;;24/11/2017 08:00;955,67;m
143224;regua;regua do reservatorio;Realizada;;26/10/2017 08:00;953,2;m
143224;regua;regua do reservatorio;Realizada;;27/10/2017 08:00;953,1;m
143224;regua;regua do reservatorio;Realizada;;30/10/2017 08:00;953,9;m
143224;regua;regua do reservatorio;Realizada;;31/10/2017 08:00;954,06;m
143691;piez_22;piezometro;Realizada;;05/12/2017 22:00;917,4;m
143691;piez_26;piezometro;Realizada;;05/12/2017 22:00;917,256;m
143691;nvl_agua_01;medidor de nivel de agua;Realizada;;06/12/2017 00:00;929,26200;m
143691;nvl_agua_02;medidor de nivel de agua;Realizada;;06/12/2017 00:00;929,96300;m
143691;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;06/12/2017 00:00;;
143691;nvl_agua_04;medidor de nivel de agua;Realizada;;06/12/2017 00:00;928,75300;m
143691;nvl_agua_05;medidor de nivel de agua;Realizada;;06/12/2017 00:00;927,25200;m
143691;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;06/12/2017 00:00;;
143691;nvl_agua_07;medidor de nivel de agua;Realizada;;06/12/2017 00:00;916,705;m
143691;piez_02;piezometro;Realizada;;06/12/2017 00:00;916,75;m
143691;piez_05;piezometro;Realizada;;06/12/2017 00:00;938,076;m
143691;piez_06;piezometro;Realizada;;06/12/2017 00:00;926,385;m
143691;piez_07;piezometro;Realizada;;06/12/2017 00:00;927,714;m
143691;piez_08;piezometro;Realizada;;06/12/2017 00:00;918,496;m
143691;piez_09;piezometro;Realizada;SECO;06/12/2017 00:00;;
143691;piez_10;piezometro;Realizada;SECO;06/12/2017 00:00;;
143691;piez_11;piezometro;Realizada;;06/12/2017 00:00;919,811;m
143691;piez_12;piezometro;Realizada;SECO;06/12/2017 00:00;;
143691;piez_13;piezometro;Realizada;SECO;06/12/2017 00:00;;
143691;piez_14;piezometro;Realizada;;06/12/2017 00:00;924,241;m
143691;piez_15;piezometro;Realizada;;06/12/2017 00:00;941,577;m
143691;piez_18;piezometro;Realizada;SECO;06/12/2017 00:00;;
143691;piez_19;piezometro;Realizada;;06/12/2017 00:00;958,84400;m
143691;piez_20;piezometro;Realizada;SECO;06/12/2017 00:00;;
143691;piez_21;piezometro;Realizada;;06/12/2017 00:00;920,266;m
143691;piez_23;piezometro;Realizada;;06/12/2017 00:00;916,88700;m
143691;piez_24;piezometro;Realizada;;06/12/2017 00:00;933,23700;m
143691;piez_25;piezometro;Realizada;;06/12/2017 00:00;923,248;m
143691;piez_27;piezometro;Realizada;SECO;06/12/2017 00:00;;
